learning_rate_list,momentum_list,number_of_epochs_list,batch_size_list1,batch_size_list2,batch_size_list3,batch_size_list4,accuracy_train_list,accuracy_validation_list,cross_entropy_list,validation_list,time_list
0.03,0.9,30,16,32,64,128,0.461883408071749,0.446428571428571,0.693203771524589,0.48194847584242,0.203125
0.1,0.5,10,16,32,64,128,0.461883408071749,0.446428571428571,0.703474316238858,0.473982106791882,0.25
0.1,0.5,10,16,32,64,128,0.461883408071749,0.446428571428571,0.700180413389193,0.611067775398827,0.234375
0.1,0.5,10,16,32,64,128,0.461883408071749,0.446428571428571,0.724713245479239,0.420854734961911,0.234375
0.1,0.5,10,16,32,64,128,0.461883408071749,0.446428571428571,0.728841003060673,0.480789250119295,0.21875
0.1,0.5,20,16,32,64,128,0.461883408071749,0.446428571428571,0.702417019642577,0.579775301474674,0.21875
0.1,0.5,20,16,32,64,128,0.461883408071749,0.446428571428571,0.796848485722724,0.194406488187703,0.203125
0.1,0.5,20,16,32,64,128,0.461883408071749,0.446428571428571,0.846929409330691,0.0210366088469444,0.25
0.1,0.5,20,16,32,64,128,0.461883408071749,0.446428571428571,0.688716669221588,0.573176857727553,0.21875
0.1,0.5,30,16,32,64,128,0.461883408071749,0.446428571428571,0.906880178235217,0.271936033710862,0.25
0.1,0.5,30,16,32,64,128,0.461883408071749,0.446428571428571,0.707426769039575,0.512197960780928,0.234375
0.1,0.5,30,16,32,64,128,0.461883408071749,0.446428571428571,0.637216517738687,0.486042743669539,0.25
0.1,0.5,30,16,32,64,128,0.461883408071749,0.446428571428571,0.859105366440161,0.233103145977428,0.28125
0.1,0.6,10,16,32,64,128,0.461883408071749,0.446428571428571,0.559290730401766,0.372648779352491,0.25
0.1,0.6,10,16,32,64,128,0.461883408071749,0.446428571428571,0.775534689173655,0.266576054509955,0.21875
0.1,0.6,10,16,32,64,128,0.461883408071749,0.446428571428571,0.697035344382968,0.486085254527473,0.21875
0.1,0.6,10,16,32,64,128,0.461883408071749,0.446428571428571,0.629163684226528,0.542869588302835,0.21875
0.1,0.6,20,16,32,64,128,0.461883408071749,0.446428571428571,0.756174046277044,0.533539744904489,0.25
0.1,0.6,20,16,32,64,128,0.461883408071749,0.446428571428571,0.406684582565802,0.410246763746802,0.21875
0.1,0.6,20,16,32,64,128,0.461883408071749,0.446428571428571,0.689377976680889,0.605408093674211,0.28125
0.1,0.6,20,16,32,64,128,0.461883408071749,0.446428571428571,0.52479104717839,0.465997545055543,0.28125
0.1,0.6,30,16,32,64,128,0.461883408071749,0.446428571428571,0.825876958190692,0.677235906651912,0.25
0.1,0.6,30,16,32,64,128,0.461883408071749,0.446428571428571,0.641288821673491,0.395354646097446,0.25
0.1,0.6,30,16,32,64,128,0.461883408071749,0.446428571428571,0.620197576759143,0.64453486431571,0.21875
0.1,0.6,30,16,32,64,128,0.461883408071749,0.446428571428571,0.790334114993565,0.357338269545849,0.296875
0.1,0.7,10,16,32,64,128,0.461883408071749,0.446428571428571,0.849144623983663,0.189440942484005,0.25
0.1,0.7,10,16,32,64,128,0.461883408071749,0.446428571428571,0.78673370314175,0.383691650091389,0.234375
0.1,0.7,10,16,32,64,128,0.461883408071749,0.446428571428571,0.762914487648418,0.456148470036836,0.21875
0.1,0.7,10,16,32,64,128,0.461883408071749,0.446428571428571,0.737363564199298,0.460895726815595,0.28125
0.1,0.7,20,16,32,64,128,0.461883408071749,0.446428571428571,0.807730920420176,0.140436670284823,0.265625
0.1,0.7,20,16,32,64,128,0.461883408071749,0.446428571428571,0.772352685716218,0.50532012124689,0.21875
0.1,0.7,20,16,32,64,128,0.461883408071749,0.446428571428571,0.579259959116264,0.523182380112486,0.265625
0.1,0.7,20,16,32,64,128,0.461883408071749,0.446428571428571,0.710569048216758,0.640306876237137,0.21875
0.1,0.7,30,16,32,64,128,0.461883408071749,0.446428571428571,0.590965608756326,0.58947898536281,0.265625
0.1,0.7,30,16,32,64,128,0.461883408071749,0.446428571428571,0.873256631856788,0.471381462172957,0.25
0.1,0.7,30,16,32,64,128,0.461883408071749,0.446428571428571,0.74078551150554,0.572323104308119,0.265625
0.1,0.7,30,16,32,64,128,0.461883408071749,0.446428571428571,0.606259878390157,0.531915193272124,0.21875
0.1,0.9,10,16,32,64,128,0.461883408071749,0.446428571428571,0.747205090849783,0.537115833721168,0.21875
0.1,0.9,10,16,32,64,128,0.461883408071749,0.446428571428571,0.649685294186137,0.462088352594404,0.234375
0.1,0.9,10,16,32,64,128,0.461883408071749,0.446428571428571,0.740426163959237,0.458528833167374,0.25
0.1,0.9,10,16,32,64,128,0.461883408071749,0.446428571428571,0.734402080328907,0.538446069448913,0.203125
0.1,0.9,20,16,32,64,128,0.461883408071749,0.446428571428571,0.717699148891187,0.463729654855131,0.25
0.1,0.9,20,16,32,64,128,0.461883408071749,0.446428571428571,0.672249455490753,0.591771545524615,0.21875
0.1,0.9,20,16,32,64,128,0.461883408071749,0.446428571428571,0.697080921149178,0.556726807708286,0.265625
0.1,0.9,20,16,32,64,128,0.461883408071749,0.446428571428571,0.639300660891849,0.60329906992479,0.265625
0.1,0.9,30,16,32,64,128,0.461883408071749,0.446428571428571,0.85383326036838,0.415264070230014,0.25
0.1,0.9,30,16,32,64,128,0.461883408071749,0.446428571428571,0.763953585099234,0.602684527454714,0.234375
0.1,0.9,30,16,32,64,128,0.461883408071749,0.446428571428571,0.858552884573195,-0.0459116988342108,0.3125
0.1,0.9,30,16,32,64,128,0.461883408071749,0.446428571428571,0.74097594287868,0.622920380065954,0.25
0.3,0.5,10,16,32,64,128,0.461883408071749,0.446428571428571,0.742981327733354,0.526568735509112,0.25
0.3,0.5,10,16,32,64,128,0.461883408071749,0.446428571428571,0.716357620661881,0.627361569847845,0.28125
0.3,0.5,10,16,32,64,128,0.461883408071749,0.446428571428571,0.61120051697958,0.54007719806908,0.234375
0.3,0.5,10,16,32,64,128,0.461883408071749,0.446428571428571,0.720224459198146,0.535893061916352,0.21875
0.3,0.5,20,16,32,64,128,0.461883408071749,0.446428571428571,0.723641390253993,0.631195394097378,0.28125
0.3,0.5,20,16,32,64,128,0.461883408071749,0.446428571428571,0.84039811135191,0.349233847959568,0.296875
0.3,0.5,20,16,32,64,128,0.461883408071749,0.446428571428571,0.805811115731112,0.568353433507739,0.25
0.3,0.5,20,16,32,64,128,0.461883408071749,0.446428571428571,0.635350985908093,0.427595889447292,0.21875
0.3,0.5,30,16,32,64,128,0.461883408071749,0.446428571428571,0.697490031426652,0.551259095212802,0.21875
0.3,0.5,30,16,32,64,128,0.461883408071749,0.446428571428571,0.652391986579034,0.618846864278109,0.296875
0.3,0.5,30,16,32,64,128,0.461883408071749,0.446428571428571,0.686504787334474,0.451978359166125,0.234375
0.3,0.5,30,16,32,64,128,0.461883408071749,0.446428571428571,0.711241556443133,0.57796126713572,0.234375
0.3,0.6,10,16,32,64,128,0.461883408071749,0.446428571428571,0.739179759887814,0.480139737995643,0.265625
0.3,0.6,10,16,32,64,128,0.461883408071749,0.446428571428571,0.67681248135549,0.585986516424971,0.21875
0.3,0.6,10,16,32,64,128,0.461883408071749,0.446428571428571,0.748888458701396,0.67261056105182,0.234375
0.3,0.6,10,16,32,64,128,0.461883408071749,0.446428571428571,0.776863166328573,0.494664413531795,0.21875
0.3,0.6,20,16,32,64,128,0.461883408071749,0.446428571428571,0.783140063638183,0.529013707571787,0.21875
0.3,0.6,20,16,32,64,128,0.461883408071749,0.446428571428571,0.697548233741411,0.48665949895813,0.203125
0.3,0.6,20,16,32,64,128,0.461883408071749,0.446428571428571,0.780344590306963,0.126584315208604,0.234375
0.3,0.6,20,16,32,64,128,0.461883408071749,0.446428571428571,0.817718635105848,0.483045941592731,0.25
0.3,0.6,30,16,32,64,128,0.461883408071749,0.446428571428571,0.741163710252165,0.477718888633773,0.234375
0.3,0.6,30,16,32,64,128,0.461883408071749,0.446428571428571,0.712868940208997,0.516743355066526,0.234375
0.3,0.6,30,16,32,64,128,0.461883408071749,0.446428571428571,0.818936241354195,0.605745490949204,0.25
0.3,0.6,30,16,32,64,128,0.461883408071749,0.446428571428571,0.697926874105292,0.567227452533912,0.234375
0.3,0.7,10,16,32,64,128,0.461883408071749,0.446428571428571,0.708082489735721,0.559342682145094,0.234375
0.3,0.7,10,16,32,64,128,0.461883408071749,0.446428571428571,0.748865036505994,0.456526195344788,0.234375
0.3,0.7,10,16,32,64,128,0.461883408071749,0.446428571428571,0.712994999040842,0.450241276206194,0.21875
0.3,0.7,10,16,32,64,128,0.461883408071749,0.446428571428571,0.716616631902856,0.511102831635462,0.265625
0.3,0.7,20,16,32,64,128,0.461883408071749,0.446428571428571,0.711611191626312,0.471588841482871,0.25
0.3,0.7,20,16,32,64,128,0.461883408071749,0.446428571428571,0.669975832251825,0.565173925410454,0.25
0.3,0.7,20,16,32,64,128,0.461883408071749,0.446428571428571,0.604289863289309,0.560307092796773,0.21875
0.3,0.7,20,16,32,64,128,0.461883408071749,0.446428571428571,0.749801724933026,0.536255659102958,0.265625
0.3,0.7,30,16,32,64,128,0.461883408071749,0.446428571428571,0.800493228370909,0.584080714371869,0.25
0.3,0.7,30,16,32,64,128,0.461883408071749,0.446428571428571,0.809371922042744,0.52502511831178,0.25
0.3,0.7,30,16,32,64,128,0.461883408071749,0.446428571428571,0.72278055092606,0.263973369252472,0.234375
0.3,0.7,30,16,32,64,128,0.461883408071749,0.446428571428571,0.735975464349743,0.359595582269196,0.265625
0.3,0.9,10,16,32,64,128,0.461883408071749,0.446428571428571,0.735409942250224,0.589333255483426,0.25
0.3,0.9,10,16,32,64,128,0.461883408071749,0.446428571428571,0.551964236497265,0.33296573412181,0.234375
0.3,0.9,10,16,32,64,128,0.461883408071749,0.446428571428571,0.752726631639041,0.505764044505327,0.265625
0.3,0.9,10,16,32,64,128,0.461883408071749,0.446428571428571,0.78946142701946,0.357318178389686,0.21875
0.3,0.9,20,16,32,64,128,0.461883408071749,0.446428571428571,0.880638428019675,0.311201402894611,0.21875
0.3,0.9,20,16,32,64,128,0.461883408071749,0.446428571428571,0.792119390421517,0.584392743332453,0.25
0.3,0.9,20,16,32,64,128,0.461883408071749,0.446428571428571,0.861410473741644,0.222993641186541,0.234375
0.3,0.9,20,16,32,64,128,0.461883408071749,0.446428571428571,0.675360366871874,0.612797215322168,0.25
0.3,0.9,30,16,32,64,128,0.461883408071749,0.446428571428571,0.568154744171088,0.55509537794318,0.234375
0.3,0.9,30,16,32,64,128,0.461883408071749,0.446428571428571,0.747256838280873,0.531174326840744,0.203125
0.3,0.9,30,16,32,64,128,0.461883408071749,0.446428571428571,0.72273857811228,0.506546662565066,0.21875
0.3,0.9,30,16,32,64,128,0.461883408071749,0.446428571428571,0.794213869970424,0.527220361927905,0.265625
1,0.5,10,16,32,64,128,0.461883408071749,0.446428571428571,0.725236955098413,0.578328647121685,0.25
1,0.5,10,16,32,64,128,0.461883408071749,0.446428571428571,0.732786710237246,0.500519182140416,0.28125
1,0.5,10,16,32,64,128,0.461883408071749,0.446428571428571,0.55599794660472,0.39601047514715,0.21875
1,0.5,10,16,32,64,128,0.461883408071749,0.446428571428571,0.53012363065479,0.497133835940526,0.25
1,0.5,20,16,32,64,128,0.461883408071749,0.446428571428571,0.886169892112113,0.199581257424778,0.234375
1,0.5,20,16,32,64,128,0.461883408071749,0.446428571428571,0.802013863994131,0.383685107785922,0.25
1,0.5,20,16,32,64,128,0.461883408071749,0.446428571428571,0.559059663900735,0.419873102246192,0.21875
1,0.5,20,16,32,64,128,0.461883408071749,0.446428571428571,0.753332091483583,0.509884561239997,0.234375
1,0.5,30,16,32,64,128,0.461883408071749,0.446428571428571,0.605339505398729,0.602615691249339,0.25
1,0.5,30,16,32,64,128,0.461883408071749,0.446428571428571,0.779008397770896,0.516184042455342,0.25
1,0.5,30,16,32,64,128,0.461883408071749,0.446428571428571,0.832992812992231,0.0195058143549668,0.25
1,0.5,30,16,32,64,128,0.461883408071749,0.446428571428571,0.810245984256882,0.649519840278707,0.25
1,0.6,10,16,32,64,128,0.461883408071749,0.446428571428571,0.715309642541427,0.482186132609381,0.25
1,0.6,10,16,32,64,128,0.461883408071749,0.446428571428571,0.689450178168013,0.56592865616289,0.234375
1,0.6,10,16,32,64,128,0.461883408071749,0.446428571428571,0.725261571149217,0.634918786273231,0.203125
1,0.6,10,16,32,64,128,0.461883408071749,0.446428571428571,0.721934235279682,0.241505710752599,0.25
1,0.6,20,16,32,64,128,0.461883408071749,0.446428571428571,0.645226899880213,0.484704436322364,0.21875
1,0.6,20,16,32,64,128,0.461883408071749,0.446428571428571,0.556313988490895,0.541823703959082,0.265625
1,0.6,20,16,32,64,128,0.461883408071749,0.446428571428571,0.721494873171707,0.396478228444015,0.234375
1,0.6,20,16,32,64,128,0.461883408071749,0.446428571428571,0.743598674535433,0.4678874266352,0.21875
1,0.6,30,16,32,64,128,0.461883408071749,0.446428571428571,0.788003404854134,0.381259764828842,0.25
1,0.6,30,16,32,64,128,0.461883408071749,0.446428571428571,0.732485875917142,0.623357533436037,0.3125
1,0.6,30,16,32,64,128,0.461883408071749,0.446428571428571,0.714691782809043,0.531221018366206,0.21875
1,0.6,30,16,32,64,128,0.461883408071749,0.446428571428571,0.629472477857112,0.580686075658608,0.21875
1,0.7,10,16,32,64,128,0.461883408071749,0.446428571428571,0.610761772069733,0.518777466380036,0.203125
1,0.7,10,16,32,64,128,0.461883408071749,0.446428571428571,0.731003537712744,0.472020141784774,0.21875
1,0.7,10,16,32,64,128,0.461883408071749,0.446428571428571,0.774580854645972,0.505852992284495,0.25
1,0.7,10,16,32,64,128,0.461883408071749,0.446428571428571,0.625649544188461,0.436355829276834,0.21875
1,0.7,20,16,32,64,128,0.461883408071749,0.446428571428571,0.70537260238587,0.301166324837766,0.234375
1,0.7,20,16,32,64,128,0.461883408071749,0.446428571428571,0.421843573224447,0.379687806269495,0.203125
1,0.7,20,16,32,64,128,0.461883408071749,0.446428571428571,0.698941485718721,0.575096425966061,0.265625
1,0.7,20,16,32,64,128,0.461883408071749,0.446428571428571,0.741440748239792,0.508127227444909,0.234375
1,0.7,30,16,32,64,128,0.461883408071749,0.446428571428571,0.72024361009197,0.520596464514049,0.234375
1,0.7,30,16,32,64,128,0.461883408071749,0.446428571428571,0.635265205359216,0.511444428086362,0.21875
1,0.7,30,16,32,64,128,0.461883408071749,0.446428571428571,0.633084221948437,0.64684740604297,0.203125
1,0.7,30,16,32,64,128,0.461883408071749,0.446428571428571,0.705849840461475,0.522245770104492,0.265625
1,0.9,10,16,32,64,128,0.461883408071749,0.446428571428571,0.740446373493466,0.443813099134457,0.234375
1,0.9,10,16,32,64,128,0.461883408071749,0.446428571428571,0.702504632747104,0.558002274824853,0.234375
1,0.9,10,16,32,64,128,0.461883408071749,0.446428571428571,0.725731254118403,0.514431343438344,0.234375
1,0.9,10,16,32,64,128,0.461883408071749,0.446428571428571,0.742842488183146,0.430490200324362,0.203125
1,0.9,20,16,32,64,128,0.461883408071749,0.446428571428571,0.682570821911975,0.637400423093485,0.203125
1,0.9,20,16,32,64,128,0.461883408071749,0.446428571428571,0.885301994465309,0.24089903523957,0.21875
1,0.9,20,16,32,64,128,0.461883408071749,0.446428571428571,0.832203662185791,0.629908378931434,0.296875
1,0.9,20,16,32,64,128,0.461883408071749,0.446428571428571,0.777125666945425,0.496090148454495,0.203125
1,0.9,30,16,32,64,128,0.461883408071749,0.446428571428571,0.818985884187056,0.708221452097149,0.21875
1,0.9,30,16,32,64,128,0.461883408071749,0.446428571428571,0.643816636231562,0.365492653056173,0.265625
1,0.9,30,16,32,64,128,0.461883408071749,0.446428571428571,0.898337473852992,0.0966893019224001,0.296875
1,0.9,30,16,32,64,128,0.461883408071749,0.446428571428571,0.953213943461638,-0.161994956500333,0.21875
0.001,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.730399291156936,0.257969677687268,0.234375
0.001,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.841922259641329,0.288487215838679,0.171875
0.001,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.811259565451071,0.241889836358101,0.234375
0.001,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.799234455969124,0.598640822253443,0.234375
0.001,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.726545723962196,0.269514779110991,0.234375
0.001,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.773466957424649,0.353469288624741,0.25
0.001,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.781356589204644,0.568056009389963,0.265625
0.001,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.637625178280764,0.229852009812649,0.234375
0.001,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.769582086721062,0.136001110991201,0.234375
0.001,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.7480196045336,0.259586702458334,0.203125
0.001,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.900973446819303,0.0772766132069009,0.21875
0.001,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.77375574510222,0.232315946130083,0.21875
0.001,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.683962572874577,0.345585626615732,0.25
0.001,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.739715620407377,0.447054122348549,0.234375
0.001,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.758346407668606,0.225780147204911,0.234375
0.001,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.749629616222497,0.23879553988096,0.25
0.001,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.662213239435145,0.240719265634728,0.265625
0.001,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.7735900159798,0.447295997887156,0.234375
0.001,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.705137208290519,0.437020828476659,0.1875
0.001,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.645783826697107,0.340719273967656,0.234375
0.001,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.806233645751628,-0.178937556384432,0.234375
0.001,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.701001682193067,0.288949930349763,0.25
0.001,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.693799183730683,0.272468251499647,0.234375
0.001,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.949638653038674,-0.154990824729493,0.265625
0.001,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.718137304482058,0.429093559521905,0.265625
0.001,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.737684437742043,0.413693115855682,0.234375
0.001,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.717006936571766,0.218770642256403,0.234375
0.001,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.797045624030136,0.256138908881878,0.234375
0.001,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.81200284522923,0.568916810017595,0.21875
0.001,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.708203658648362,0.416147702673508,0.234375
0.001,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.791495551222992,0.315714657863466,0.265625
0.001,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.858196547365705,0.312903644439734,0.203125
0.001,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.722515847121626,0.374398304440605,0.234375
0.001,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.83150222735382,0.0295267844361788,0.25
0.001,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.752008525342482,0.288948079584681,0.25
0.001,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.741774099692554,0.336590966180633,0.203125
0.001,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.679043891730678,0.415374372173184,0.234375
0.001,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.651459035622852,0.0561977467012486,0.296875
0.001,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.746488829899138,0.515772172862567,0.234375
0.001,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.804091889889314,0.345743192983923,0.21875
0.001,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.772561701859042,0.353494733843364,0.265625
0.001,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.801813798494935,0.304423213532223,0.25
0.001,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.768063793914909,0.461249365046429,0.21875
0.001,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.847649075270961,0.0312611219016353,0.234375
0.001,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.833438402002454,-0.149565427031075,0.234375
0.001,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.722079019050732,0.395868733903632,0.25
0.001,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.768022126534281,0.396204617394169,0.234375
0.001,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.734155717654833,0.364850559941445,0.21875
0.003,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.792215676278616,0.280156392305902,0.203125
0.003,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.671126993037192,0.406815495412599,0.21875
0.003,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.711252228498963,0.376902343310309,0.234375
0.003,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.734964627352294,0.39517505345441,0.21875
0.003,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.750315118185928,0.177513364810478,0.25
0.003,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.679040389146509,0.519940739549932,0.21875
0.003,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.81818660469042,0.0658103589224109,0.203125
0.003,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.88344413343994,0.122330583580483,0.25
0.003,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.866590382365191,0.0592487363055999,0.234375
0.003,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.825825091333766,0.435280887633013,0.234375
0.003,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.764288215824805,0.365250884151973,0.28125
0.003,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.783179080972155,0.422937870044707,0.21875
0.003,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.771941469801055,0.306649692186007,0.234375
0.003,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.796424363376457,0.364644629653095,0.21875
0.003,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.874723782744303,-0.0570742364300711,0.203125
0.003,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.795375326389832,0.358410481314893,0.234375
0.003,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.777073566603483,0.450130994390226,0.265625
0.003,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.762006994365783,0.269868204202574,0.234375
0.003,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.87781461781409,-0.150579269635705,0.265625
0.003,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.605483901972809,0.0696529248767538,0.234375
0.003,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.760926559754626,0.468272565569825,0.25
0.003,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.83046642902607,0.324334269362651,0.21875
0.003,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.707591322890104,0.22882854976891,0.203125
0.003,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.722073100134929,0.5477623274796,0.203125
0.003,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.79436545881163,0.383391981060075,0.234375
0.003,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.794963345348516,0.350762847770713,0.21875
0.003,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.664327075305385,0.435495403158164,0.1875
0.003,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.804145943837063,0.177131066481877,0.21875
0.003,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.972332929745586,-0.69778292626828,0.21875
0.003,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.669590306567114,0.334025952333336,0.203125
0.003,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.751781364384176,0.324495324855991,0.296875
0.003,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.86472831414852,-0.0832840237787502,0.234375
0.003,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.734789806208242,0.450843362080968,0.25
0.003,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.750294581168848,0.450228509717595,0.234375
0.003,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.768979811280168,0.185719673286802,0.234375
0.003,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.827640837965965,0.280106500256957,0.234375
0.003,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.782342345383093,0.519717743815059,0.203125
0.003,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.726496104677042,0.402220201995001,0.28125
0.003,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.864450868580984,0.0304615436796742,0.21875
0.003,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.831743297592646,0.263864058664812,0.25
0.003,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.744862397692112,0.376797812263039,0.234375
0.003,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.76483032572073,0.246808022526234,0.234375
0.003,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.836536149283588,0.208006705211041,0.203125
0.003,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.790402475049964,0.123569867691296,0.25
0.003,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.556914243163433,0.375015855700601,0.1875
0.003,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.752882977720665,0.410040559723049,0.21875
0.003,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.869052880625334,0.37848284641165,0.265625
0.003,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.867913544577928,-0.192779954792976,0.21875
0.01,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.751929107190443,0.518918073969452,0.296875
0.01,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.707464527603928,0.312818790843718,0.1875
0.01,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.851288523975621,0.0618033874064184,0.25
0.01,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.744276414954066,0.381803718423623,0.25
0.01,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.741229083003052,0.223584672211886,0.25
0.01,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.920400220310656,-0.277781228292708,0.25
0.01,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.742658054049119,0.36734188432459,0.265625
0.01,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.603704727230607,0.399007912242682,0.21875
0.01,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.750832167253978,0.441537695940998,0.265625
0.01,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.73994361944682,0.424819593267636,0.234375
0.01,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.736923578959685,0.457179861500883,0.25
0.01,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.73115290167972,0.380548988884582,0.265625
0.01,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.852412188750516,0.319649517166537,0.25
0.01,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.775964157643056,0.517102568403132,0.21875
